Zipcode,admin_name1,Lat,Long,accuracy
509431,Andhra Pradesh,16.2833,78.5167,
515001,Andhra Pradesh,14.3447,77.8319,
515005,Andhra Pradesh,14.3447,77.8319,
515201,Andhra Pradesh,14.3447,77.8319,
515202,Andhra Pradesh,14.3447,77.8319,
515212,Andhra Pradesh,14.3447,77.8319,
515232,Andhra Pradesh,14.3447,77.8319,
515282,Andhra Pradesh,14.3447,77.8319,
515286,Andhra Pradesh,14.3447,77.8319,
515301,Andhra Pradesh,13.9369,77.2694,4
515303,Andhra Pradesh,13.9369,77.2694,
515306,Andhra Pradesh,13.9369,77.2694,
515311,Andhra Pradesh,13.8762,77.4354,
515331,Andhra Pradesh,13.8156,77.6014,4
515332,Andhra Pradesh,13.8156,77.6014,
515404,Andhra Pradesh,14.3,77.65,4
515408,Andhra Pradesh,15.05,77.8833,4
515411,Andhra Pradesh,14.6833,77.8722,
515412,Andhra Pradesh,14.6833,77.8722,
515419,Andhra Pradesh,14.6833,77.8722,
515456,Andhra Pradesh,14.6833,77.8722,
515458,Andhra Pradesh,14.6833,77.8722,
515465,Andhra Pradesh,14.7,78.0833,4
515551,Andhra Pradesh,14.0944,78.2056,
515561,Andhra Pradesh,14.0944,78.2056,
515571,Andhra Pradesh,13.9167,78.1833,4
515581,Andhra Pradesh,14.25,78.2667,4
515591,Andhra Pradesh,14.1167,78.1667,4
515631,Andhra Pradesh,14.3447,77.8319,
515661,Andhra Pradesh,14.3447,77.8319,
515701,Andhra Pradesh,14.3447,77.8319,
515712,Andhra Pradesh,14.3447,77.8319,
515761,Andhra Pradesh,14.3447,77.8319,
515762,Andhra Pradesh,14.3447,77.8319,
515774,Andhra Pradesh,14.3447,77.8319,
515801,Andhra Pradesh,15.0167,77.3833,
515803,Andhra Pradesh,15.0167,77.3833,
515812,Andhra Pradesh,15.0167,77.3833,
515813,Andhra Pradesh,15.0167,77.3833,
515832,Andhra Pradesh,15.0167,77.3833,4
515834,Andhra Pradesh,15.0167,77.3833,
515844,Andhra Pradesh,15.0167,77.3833,
515862,Andhra Pradesh,15.0167,77.3833,
515867,Andhra Pradesh,15.0167,77.3833,
515872,Andhra Pradesh,15.0167,77.3833,
516001,Andhra Pradesh,14.5917,78.9389,
516004,Andhra Pradesh,14.5917,78.9389,
516005,Andhra Pradesh,14.5917,78.9389,
516108,Andhra Pradesh,14.7917,79.8917,
516113,Andhra Pradesh,14.2333,79.7333,
516114,Andhra Pradesh,14.2333,79.7333,
516115,Andhra Pradesh,14.2333,79.7333,
516118,Andhra Pradesh,14.2333,79.7333,
516119,Andhra Pradesh,14.2333,79.7333,4
516120,Andhra Pradesh,14.7917,79.8917,
516130,Andhra Pradesh,14.7917,79.8917,
516133,Andhra Pradesh,14.7917,79.8917,
516134,Andhra Pradesh,14.7917,79.8917,
516151,Andhra Pradesh,15.35,80.05,4
516173,Andhra Pradesh,14.7917,79.8917,
516215,Andhra Pradesh,14.3917,78.775,
516217,Andhra Pradesh,14.3917,78.775,
516227,Andhra Pradesh,14.75,79.05,4
516247,Andhra Pradesh,14.3917,78.775,
516257,Andhra Pradesh,14.3917,78.775,
516259,Andhra Pradesh,14.3917,78.775,
516260,Andhra Pradesh,14.0333,78.5,
516267,Andhra Pradesh,14.0333,78.5,4
516268,Andhra Pradesh,14.0333,78.5,
516271,Andhra Pradesh,14.3917,78.775,
516290,Andhra Pradesh,14.3917,78.775,
516293,Andhra Pradesh,14.3917,78.775,
516309,Andhra Pradesh,14.4833,78.1333,
516311,Andhra Pradesh,14.4833,78.1333,
516321,Andhra Pradesh,14.4833,78.1333,
516329,Andhra Pradesh,14.4833,78.1333,
516330,Andhra Pradesh,14.4833,78.1333,
516350,Andhra Pradesh,14.4833,78.1333,
516356,Andhra Pradesh,14.4833,78.1333,
516361,Andhra Pradesh,14.4833,78.1333,
516365,Andhra Pradesh,14.4833,78.1333,
516366,Andhra Pradesh,14.4833,78.1333,
516396,Andhra Pradesh,14.4833,78.1333,4
516421,Andhra Pradesh,14.7,78.1667,
516432,Andhra Pradesh,14.7,78.1667,
516434,Andhra Pradesh,14.7,78.1667,
516437,Andhra Pradesh,14.7,78.1667,
516441,Andhra Pradesh,14.7,78.1667,
516464,Andhra Pradesh,14.7,78.1667,4
516474,Andhra Pradesh,14.7,78.1667,
516484,Andhra Pradesh,14.7,78.1667,
517001,Andhra Pradesh,13.8183,78.91,
517002,Andhra Pradesh,13.8183,78.91,
517101,Andhra Pradesh,13.5833,79.0889,
517112,Andhra Pradesh,13.4667,79.1167,4
517113,Andhra Pradesh,13.5667,79,4
517115,Andhra Pradesh,13.5167,79.0583,
517130,Andhra Pradesh,13.5833,79.0889,
517135,Andhra Pradesh,13.5833,79.0889,
517139,Andhra Pradesh,13.5833,79.0889,
517141,Andhra Pradesh,13.5833,79.0889,
517148,Andhra Pradesh,13.5833,79.0889,
517151,Andhra Pradesh,13.5833,79.0889,
517152,Andhra Pradesh,13.5833,79.0889,
517160,Andhra Pradesh,13.5833,79.0889,
517163,Andhra Pradesh,13.5833,79.0889,
517165,Andhra Pradesh,13.5833,79.0889,
517194,Andhra Pradesh,13.7167,79.15,
517196,Andhra Pradesh,13.7167,79.15,
517197,Andhra Pradesh,13.7167,79.15,4
517215,Andhra Pradesh,14.25,78.2667,
517217,Andhra Pradesh,13.7,78.7444,
517234,Andhra Pradesh,13.6333,78.8,4
517236,Andhra Pradesh,13.8167,78.8,4
517239,Andhra Pradesh,13.725,78.8,
517240,Andhra Pradesh,13.7,78.7444,
517250,Andhra Pradesh,13.7,78.7444,
517299,Andhra Pradesh,13.65,78.6333,4
517301,Andhra Pradesh,13.55,78.5,
517319,Andhra Pradesh,13.55,78.5,
517325,Andhra Pradesh,13.55,78.5,
517327,Andhra Pradesh,13.55,78.5,4
517408,Andhra Pradesh,13.8183,78.91,
517415,Andhra Pradesh,13.8183,78.91,
517416,Andhra Pradesh,13.8183,78.91,
517422,Andhra Pradesh,13.8183,78.91,
517501,Andhra Pradesh,14.55,78.75,
517502,Andhra Pradesh,14.55,78.75,
517503,Andhra Pradesh,14.55,78.75,
517507,Andhra Pradesh,14.55,78.75,
517516,Andhra Pradesh,14.55,78.75,
517520,Andhra Pradesh,14.55,78.75,
517541,Andhra Pradesh,14.55,78.75,
517561,Andhra Pradesh,14.55,78.75,
517567,Andhra Pradesh,14.55,78.75,
517569,Andhra Pradesh,14.55,78.75,
517589,Andhra Pradesh,15.7667,77.9167,4
517590,Andhra Pradesh,13.3333,79.5833,4
517592,Andhra Pradesh,13.3333,79.5833,
517619,Andhra Pradesh,13.6833,79.6,4
517620,Andhra Pradesh,13.6833,79.6,
518002,Andhra Pradesh,15.3333,77.9381,
518011,Andhra Pradesh,15.3333,77.9381,
518017,Andhra Pradesh,15.3333,77.9381,
518018,Andhra Pradesh,15.3333,77.9381,
518122,Andhra Pradesh,15.2167,78.1167,4
518124,Andhra Pradesh,15.2167,78.1167,
518157,Andhra Pradesh,15.1917,78.2083,
518165,Andhra Pradesh,15.1667,78.3,4
518186,Andhra Pradesh,15.1917,78.2083,
518206,Andhra Pradesh,15.3333,77.9381,
518220,Andhra Pradesh,15.3333,77.9381,
518225,Andhra Pradesh,15.3333,77.9381,
518301,Andhra Pradesh,15.9083,77.2417,
518302,Andhra Pradesh,15.9083,77.2417,
518333,Andhra Pradesh,15.8833,77.1333,4
518346,Andhra Pradesh,15.9333,77.35,
518348,Andhra Pradesh,15.9333,77.35,
518349,Andhra Pradesh,15.9333,77.35,4
518350,Andhra Pradesh,15.9083,77.2417,
518360,Andhra Pradesh,15.9083,77.2417,
518382,Andhra Pradesh,15.9083,77.2417,
518385,Andhra Pradesh,15.9083,77.2417,
518465,Andhra Pradesh,15.5333,77.55,4
518470,Andhra Pradesh,15.5333,77.55,
518510,Andhra Pradesh,14.6333,78.5333,4
518523,Andhra Pradesh,14.8,78.5583,
518543,Andhra Pradesh,14.8,78.5583,
518553,Andhra Pradesh,14.9667,78.5833,4
518573,Andhra Pradesh,14.8,78.5583,
518583,Andhra Pradesh,14.8,78.5583,
518669,Andhra Pradesh,15.3333,77.9381,
520001,Andhra Pradesh,15.8677,80.4563,
520003,Andhra Pradesh,15.8677,80.4563,
520004,Andhra Pradesh,15.8677,80.4563,
520006,Andhra Pradesh,15.8677,80.4563,
520011,Andhra Pradesh,15.8677,80.4563,
520050,Andhra Pradesh,15.8677,80.4563,
521001,Andhra Pradesh,16.5056,80.9111,
521003,Andhra Pradesh,16.5056,80.9111,
521101,Andhra Pradesh,15.95,80.9167,
521102,Andhra Pradesh,15.95,80.9167,
521104,Andhra Pradesh,15.95,80.9167,
521105,Andhra Pradesh,15.95,80.9167,
521109,Andhra Pradesh,15.95,80.9167,
521110,Andhra Pradesh,15.95,80.9167,
521120,Andhra Pradesh,15.95,80.9167,4
521123,Andhra Pradesh,15.95,80.9167,
521124,Andhra Pradesh,15.95,80.9167,
521126,Andhra Pradesh,15.95,80.9167,
521131,Andhra Pradesh,15.95,80.9167,
521144,Andhra Pradesh,15.95,80.9167,
521148,Andhra Pradesh,15.95,80.9167,
521155,Andhra Pradesh,15.95,80.9167,
521171,Andhra Pradesh,15.95,80.9167,
521182,Andhra Pradesh,15.95,80.9167,
521214,Andhra Pradesh,16.5056,80.9111,
521226,Andhra Pradesh,16.5056,80.9111,
521250,Andhra Pradesh,16.5056,80.9111,
521301,Andhra Pradesh,16.5833,81.3,
521311,Andhra Pradesh,16.5833,81.3,
521321,Andhra Pradesh,16.5833,81.3,
521327,Andhra Pradesh,16.5833,81.3,
521333,Andhra Pradesh,16.5833,81.3,
521338,Andhra Pradesh,18.3333,84.1167,
521340,Andhra Pradesh,16.5833,81.3,4
521344,Andhra Pradesh,16.5833,81.3,
521372,Andhra Pradesh,16.5833,81.3,
521402,Andhra Pradesh,16.9833,80.5167,
521403,Andhra Pradesh,16.9833,80.5167,4
522001,Andhra Pradesh,16.3375,80.3083,
522002,Andhra Pradesh,16.3375,80.3083,
522003,Andhra Pradesh,16.3375,80.3083,
522004,Andhra Pradesh,16.3375,80.3083,
522005,Andhra Pradesh,16.3375,80.3083,
522007,Andhra Pradesh,16.3375,80.3083,
522008,Andhra Pradesh,16.3375,80.3083,
522010,Andhra Pradesh,16.3375,80.3083,
522015,Andhra Pradesh,16.3375,80.3083,
522016,Andhra Pradesh,16.3375,80.3083,
522017,Andhra Pradesh,16.3375,80.3083,
522021,Andhra Pradesh,16.3375,80.3083,
522026,Andhra Pradesh,16.3375,80.3083,
522034,Andhra Pradesh,16.3375,80.3083,
522050,Andhra Pradesh,16.3375,80.3083,
522101,Andhra Pradesh,16.3375,80.3083,
522112,Andhra Pradesh,16.3375,80.3083,
522125,Andhra Pradesh,16.3375,80.3083,
522201,Andhra Pradesh,16.2,80.6,
522202,Andhra Pradesh,16.2,80.6,
522213,Andhra Pradesh,16.2,80.6,
522233,Andhra Pradesh,16.4167,80.45,
522234,Andhra Pradesh,16.4167,80.45,
522236,Andhra Pradesh,16.4167,80.45,4
522260,Andhra Pradesh,15.9833,80.75,4
522263,Andhra Pradesh,15.9833,80.75,
522265,Andhra Pradesh,15.9833,80.75,
522266,Andhra Pradesh,15.9833,80.75,
522268,Andhra Pradesh,17.1842,78.3897,
522273,Andhra Pradesh,16.2,80.6,
522280,Andhra Pradesh,16.2,80.6,
522290,Andhra Pradesh,16.2,80.6,
522296,Andhra Pradesh,16.2,80.6,
522297,Andhra Pradesh,16.2,80.6,
522308,Andhra Pradesh,16.3375,80.3083,
522311,Andhra Pradesh,16.3375,80.3083,
522315,Andhra Pradesh,16.3375,80.3083,
522318,Andhra Pradesh,16.3375,80.3083,
522340,Andhra Pradesh,16.3375,80.3083,
522403,Andhra Pradesh,16.4833,79.4333,
522407,Andhra Pradesh,16.4833,79.4333,
522413,Andhra Pradesh,16.4833,79.4333,
522426,Andhra Pradesh,16.4833,79.4333,4
522501,Andhra Pradesh,16.4667,80.6,4
522503,Andhra Pradesh,16.4667,80.6,
522508,Andhra Pradesh,16.4667,80.6,
522510,Andhra Pradesh,16.4667,80.6,
522511,Andhra Pradesh,16.4667,80.6,
522601,Andhra Pradesh,16.3375,80.3083,
522608,Andhra Pradesh,18.3333,84.1167,
522615,Andhra Pradesh,16.3375,80.3083,
522630,Andhra Pradesh,16.3375,80.3083,
522658,Andhra Pradesh,16.3375,80.3083,
522663,Andhra Pradesh,16.3375,80.3083,
523001,Andhra Pradesh,15.6917,79.5083,
523002,Andhra Pradesh,15.6917,79.5083,
523104,Andhra Pradesh,15.6917,79.5083,
523114,Andhra Pradesh,15.6917,79.5083,
523165,Andhra Pradesh,15.6917,79.5083,
523166,Andhra Pradesh,15.6917,79.5083,
523181,Andhra Pradesh,15.6917,79.5083,
523183,Andhra Pradesh,15.6917,79.5083,
523186,Andhra Pradesh,15.6917,79.5083,
523190,Andhra Pradesh,15.6917,79.5083,
523194,Andhra Pradesh,15.6917,79.5083,
523201,Andhra Pradesh,15.9167,80.05,
523211,Andhra Pradesh,15.9167,80.05,
523216,Andhra Pradesh,15.9167,80.05,
523226,Andhra Pradesh,15.9167,80.05,
523227,Andhra Pradesh,15.9167,80.05,
523247,Andhra Pradesh,15.9167,80.05,
523253,Andhra Pradesh,15.9167,80.05,
523260,Andhra Pradesh,15.9167,80.05,4
523263,Andhra Pradesh,15.9167,80.05,
523264,Andhra Pradesh,15.9167,80.05,
523269,Andhra Pradesh,15.9167,80.05,
523272,Andhra Pradesh,15.9167,80.05,
523274,Andhra Pradesh,15.35,80.05,
523277,Andhra Pradesh,15.9167,80.05,
523279,Andhra Pradesh,15.9167,80.05,
523280,Andhra Pradesh,15.9167,80.05,
523290,Andhra Pradesh,15.9167,80.05,
523292,Andhra Pradesh,15.9167,80.05,
523297,Andhra Pradesh,15.9167,80.05,
523315,Andhra Pradesh,15.4667,78.9667,
523327,Andhra Pradesh,15.4667,78.9667,
523356,Andhra Pradesh,15.4667,78.9667,
523368,Andhra Pradesh,15.4667,78.9667,4
524001,Andhra Pradesh,18.4,82.4333,
524002,Andhra Pradesh,18.4,82.4333,4
524003,Andhra Pradesh,18.4,82.4333,
524101,Andhra Pradesh,14.0333,79.7167,
524127,Andhra Pradesh,14.0333,79.7167,
524129,Andhra Pradesh,14.0333,79.7167,
524131,Andhra Pradesh,14.0333,79.7167,4
524132,Andhra Pradesh,14.0333,79.7167,
524152,Andhra Pradesh,14.0333,79.7167,
524202,Andhra Pradesh,14.85,79.5083,
524221,Andhra Pradesh,14.85,79.5083,
524223,Andhra Pradesh,14.85,79.5083,
524224,Andhra Pradesh,14.8333,79.7,4
524226,Andhra Pradesh,14.8667,79.3167,4
524227,Andhra Pradesh,14.85,79.5083,
524308,Andhra Pradesh,14.6,79.75,
524314,Andhra Pradesh,18.35,84.1167,
524317,Andhra Pradesh,18.35,84.1167,
524319,Andhra Pradesh,18.35,84.1167,
524322,Andhra Pradesh,18.35,84.1167,
524329,Andhra Pradesh,18.35,84.1167,4
524343,Andhra Pradesh,18.35,84.1167,
524401,Andhra Pradesh,13.5833,80.0333,4
524404,Andhra Pradesh,13.5833,80.0333,
524409,Andhra Pradesh,13.5833,80.0333,
524410,Andhra Pradesh,13.575,79.5167,
524415,Andhra Pradesh,13.575,79.5167,
524441,Andhra Pradesh,13.5667,79,4
530001,Andhra Pradesh,17.7375,82.8347,
530002,Andhra Pradesh,17.7375,82.8347,
530004,Andhra Pradesh,17.7375,82.8347,
530005,Andhra Pradesh,17.7375,82.8347,
530007,Andhra Pradesh,17.7375,82.8347,
530009,Andhra Pradesh,17.7375,82.8347,
530013,Andhra Pradesh,17.7375,82.8347,
530014,Andhra Pradesh,17.7375,82.8347,
530016,Andhra Pradesh,17.7375,82.8347,
530017,Andhra Pradesh,17.7375,82.8347,
530019,Andhra Pradesh,17.7375,82.8347,
530020,Andhra Pradesh,17.7375,82.8347,
530022,Andhra Pradesh,17.7375,82.8347,
530024,Andhra Pradesh,17.7375,82.8347,
530026,Andhra Pradesh,17.7375,82.8347,
530027,Andhra Pradesh,17.7375,82.8347,
530030,Andhra Pradesh,17.7375,82.8347,
530039,Andhra Pradesh,17.7375,82.8347,
531001,Andhra Pradesh,17.78,82.79,
531002,Andhra Pradesh,17.78,82.79,
531011,Andhra Pradesh,17.78,82.79,
531024,Andhra Pradesh,18.0833,82.6667,4
531026,Andhra Pradesh,17.85,82.8833,4
531027,Andhra Pradesh,17.9167,82.8,4
531030,Andhra Pradesh,17.78,82.79,
531055,Andhra Pradesh,17.55,82.8667,4
531060,Andhra Pradesh,17.78,82.79,
531075,Andhra Pradesh,17.78,82.79,
531081,Andhra Pradesh,17.5,82.7333,
531082,Andhra Pradesh,17.5,82.7333,4
531091,Andhra Pradesh,18.3333,84.1167,
531133,Andhra Pradesh,17.825,82.8694,
531161,Andhra Pradesh,17.825,82.8694,
531201,Andhra Pradesh,18.05,83.2667,
531202,Andhra Pradesh,18.05,83.2667,
531211,Andhra Pradesh,18.05,83.2667,
531214,Andhra Pradesh,18.05,83.2667,
531250,Andhra Pradesh,18.05,83.2667,4
531270,Andhra Pradesh,18.05,83.2667,
532001,Andhra Pradesh,18.6896,84.0292,
532101,Andhra Pradesh,18.6896,84.0292,
532124,Andhra Pradesh,18.6896,84.0292,
532127,Andhra Pradesh,18.6896,84.0292,
532137,Andhra Pradesh,18.6896,84.0292,
532221,Andhra Pradesh,18.7667,84.4167,4
532243,Andhra Pradesh,18.825,84.5,
532263,Andhra Pradesh,18.8833,84.5833,4
532264,Andhra Pradesh,18.8833,84.5833,
532265,Andhra Pradesh,18.8833,84.5833,
532312,Andhra Pradesh,19.1167,84.7,4
532406,Andhra Pradesh,18.65,83.7667,
532407,Andhra Pradesh,18.65,83.7667,
532425,Andhra Pradesh,18.65,83.7667,
532432,Andhra Pradesh,18.65,83.7667,
532440,Andhra Pradesh,18.6,83.75,4
532456,Andhra Pradesh,18.6667,83.95,
532458,Andhra Pradesh,18.6667,83.95,
532459,Andhra Pradesh,18.6667,83.95,4
532460,Andhra Pradesh,18.6833,83.6,4
532557,Andhra Pradesh,18.4,83.6167,
532581,Andhra Pradesh,18.4,83.6167,
532591,Andhra Pradesh,18.4,83.6167,
532592,Andhra Pradesh,18.4667,83.1167,4
532599,Andhra Pradesh,18.3333,84.1167,4
532663,Andhra Pradesh,18.3333,84.1167,
533001,Andhra Pradesh,17.0222,82.1028,
533002,Andhra Pradesh,17.0222,82.1028,
533003,Andhra Pradesh,17.0222,82.1028,
533004,Andhra Pradesh,17.0222,82.1028,
533006,Andhra Pradesh,17.0222,82.1028,
533007,Andhra Pradesh,17.0222,82.1028,
533101,Andhra Pradesh,17.0222,82.1028,
533103,Andhra Pradesh,17.0222,82.1028,
533105,Andhra Pradesh,17.0222,82.1028,
533124,Andhra Pradesh,17.0222,82.1028,
533126,Andhra Pradesh,17.0222,82.1028,
533201,Andhra Pradesh,16.825,82,
533202,Andhra Pradesh,16.825,82,
533213,Andhra Pradesh,16.825,82,
533216,Andhra Pradesh,16.825,82,
533221,Andhra Pradesh,16.5667,82.1,
533226,Andhra Pradesh,16.5667,82.1,
533227,Andhra Pradesh,16.5667,82.1,4
533228,Andhra Pradesh,16.5667,82.1,
533234,Andhra Pradesh,16.825,82,
533240,Andhra Pradesh,16.825,82,
533247,Andhra Pradesh,17.1842,78.3897,
533251,Andhra Pradesh,16.825,82,
533255,Andhra Pradesh,16.825,82,
533263,Andhra Pradesh,16.825,82,
533285,Andhra Pradesh,16.825,82,
533294,Andhra Pradesh,17.0833,81.9,4
533333,Andhra Pradesh,17.0222,82.1028,
533339,Andhra Pradesh,17.0222,82.1028,
533428,Andhra Pradesh,17.4833,82.0167,4
533429,Andhra Pradesh,17.4833,82.0167,
533435,Andhra Pradesh,17.1833,82.05,4
533436,Andhra Pradesh,17.1833,82.05,
533440,Andhra Pradesh,17.0833,82.3333,
533448,Andhra Pradesh,17.0833,82.3333,4
533463,Andhra Pradesh,16.7333,82.2167,
533464,Andhra Pradesh,16.7333,82.2167,4
533503,Andhra Pradesh,17.0222,82.1028,
533541,Andhra Pradesh,17.0222,82.1028,
533583,Andhra Pradesh,17.0222,82.1028,
534001,Andhra Pradesh,16.775,81.4917,
534003,Andhra Pradesh,16.775,81.4917,
534005,Andhra Pradesh,16.775,81.4917,
534006,Andhra Pradesh,16.775,81.4917,
534015,Andhra Pradesh,16.775,81.4917,
534101,Andhra Pradesh,16.65,81.4667,
534102,Andhra Pradesh,16.65,81.4667,
534112,Andhra Pradesh,16.65,81.4667,
534123,Andhra Pradesh,16.65,81.4667,
534136,Andhra Pradesh,16.65,81.4667,
534145,Andhra Pradesh,15.9333,77.35,
534186,Andhra Pradesh,16.65,81.4667,
534196,Andhra Pradesh,18.3333,84.1167,
534198,Andhra Pradesh,16.7,81.4667,4
534199,Andhra Pradesh,16.6,81.4667,4
534211,Andhra Pradesh,16.775,81.4917,
534217,Andhra Pradesh,16.775,81.4917,
534236,Andhra Pradesh,16.775,81.4917,
534237,Andhra Pradesh,16.775,81.4917,
534250,Andhra Pradesh,16.775,81.4917,
534260,Andhra Pradesh,16.775,81.4917,
534261,Andhra Pradesh,16.775,81.4917,
534268,Andhra Pradesh,16.775,81.4917,
534275,Andhra Pradesh,16.775,81.4917,
534291,Andhra Pradesh,16.775,81.4917,
534301,Andhra Pradesh,16.9833,81.6667,
534302,Andhra Pradesh,16.9833,81.6667,
534305,Andhra Pradesh,16.9833,81.6667,
534313,Andhra Pradesh,16.9833,81.6667,
534331,Andhra Pradesh,16.9833,81.6667,
534341,Andhra Pradesh,16.9833,81.6667,
534342,Andhra Pradesh,16.9833,81.6667,4
534390,Andhra Pradesh,16.9833,81.6667,
534416,Andhra Pradesh,16.8167,81.3667,4
534429,Andhra Pradesh,16.8167,81.3667,
534437,Andhra Pradesh,16.8167,81.3667,
534447,Andhra Pradesh,16.8167,81.3667,
534451,Andhra Pradesh,16.8167,81.3667,
534462,Andhra Pradesh,16.8167,81.3667,
560001,Karnataka,12.2667,76.6833,
560002,Karnataka,12.2667,76.6833,
560003,Karnataka,12.2667,76.6833,4
560004,Karnataka,12.2667,76.6833,
560005,Karnataka,12.2667,76.6833,
560007,Karnataka,12.2667,76.6833,
560008,Karnataka,12.2667,76.6833,
560009,Karnataka,12.2667,76.6833,
560010,Karnataka,13.0333,77.55,
560011,Karnataka,13.0333,77.55,
560013,Karnataka,13.0333,77.55,4
560014,Karnataka,13.0333,77.55,
560015,Karnataka,13.0333,77.55,
560016,Karnataka,13.0333,77.55,
560017,Karnataka,13.0333,77.55,
560018,Karnataka,13.0333,77.55,
560020,Karnataka,13.0499,77.1594,
560021,Karnataka,13.0499,77.1594,
560023,Karnataka,13.0499,77.1594,
560024,Karnataka,13.0499,77.1594,
560025,Karnataka,13.0499,77.1594,
560026,Karnataka,13.0499,77.1594,
560027,Karnataka,13.0499,77.1594,
560029,Karnataka,13.0499,77.1594,
560030,Karnataka,13.0499,77.1594,
560032,Karnataka,13.0499,77.1594,
560035,Karnataka,13.0499,77.1594,
560037,Karnataka,13.0499,77.1594,
560038,Karnataka,13.0499,77.1594,
560040,Karnataka,13.0499,77.1594,
560041,Karnataka,13.0499,77.1594,
560042,Karnataka,13.0499,77.1594,
560045,Karnataka,13.0499,77.1594,
560046,Karnataka,13.0499,77.1594,
560047,Karnataka,13.0499,77.1594,
560048,Karnataka,13.0499,77.1594,
560049,Karnataka,13.0499,77.1594,
560050,Karnataka,13.0499,77.1594,
560051,Karnataka,13.0499,77.1594,
560052,Karnataka,13.0499,77.1594,
560057,Karnataka,13.0499,77.1594,
560058,Karnataka,13.0499,77.1594,
560059,Karnataka,13.0499,77.1594,
560063,Karnataka,13.1075,77.6003,4
560064,Karnataka,13.1075,77.6003,
560065,Karnataka,13.1075,77.6003,
560066,Karnataka,13.1075,77.6003,
560067,Karnataka,13.1075,77.6003,
560069,Karnataka,13.1075,77.6003,
560070,Karnataka,13.0499,77.1594,
560072,Karnataka,13.0499,77.1594,
560073,Karnataka,13.0499,77.1594,
560078,Karnataka,13.0499,77.1594,
560079,Karnataka,13.0499,77.1594,
560080,Karnataka,13.7919,76.8042,
560081,Karnataka,13.7919,76.8042,4
560082,Karnataka,13.7919,76.8042,
560084,Karnataka,13.7919,76.8042,
560086,Karnataka,13.7919,76.8042,
560087,Karnataka,13.7919,76.8042,
560097,Karnataka,13.0499,77.1594,
561201,Karnataka,13.9424,77.5299,
561202,Karnataka,14.1,77.2667,4
561206,Karnataka,13.9424,77.5299,
561207,Karnataka,13.7847,77.7931,4
561212,Karnataka,13.9424,77.5299,
561216,Karnataka,13.9424,77.5299,
561217,Karnataka,13.9424,77.5299,
561225,Karnataka,13.9424,77.5299,
561227,Karnataka,13.9424,77.5299,
562103,Karnataka,13.3847,77.6933,4
562108,Karnataka,13.3847,77.6933,
562110,Karnataka,13.3333,77.65,
562118,Karnataka,13.3333,77.65,4
562120,Karnataka,13.2655,77.7687,
562122,Karnataka,13.2655,77.7687,
562130,Karnataka,13.2936,77.8017,
562134,Karnataka,13.2936,77.8017,
562135,Karnataka,13.2936,77.8017,4
562144,Karnataka,13.2658,77.8483,4
562145,Karnataka,13.2658,77.8483,
562149,Karnataka,13.2658,77.8483,
562151,Karnataka,13.05,77.85,
562154,Karnataka,13.05,77.85,4
563115,Karnataka,13.2,78.0167,
563117,Karnataka,13.2,78.0167,
563119,Karnataka,13.2,78.0167,
563120,Karnataka,13.2,78.0167,
563121,Karnataka,13.2,78.0167,
563126,Karnataka,13.2,78.0167,
563128,Karnataka,13.2,78.0167,
563131,Karnataka,13.2,78.0167,
563136,Karnataka,13.2,78.0167,
563137,Karnataka,13.2,78.0167,
563138,Karnataka,13.2,78.0167,
563157,Karnataka,13.2,78.0167,4
565277,Karnataka,13.301,77.5465,
570001,Karnataka,13.3666,76.171,
570004,Karnataka,13.3666,76.171,
570006,Karnataka,13.3666,76.171,
570007,Karnataka,13.3666,76.171,
570008,Karnataka,13.3666,76.171,
570009,Karnataka,13.3666,76.171,
570010,Karnataka,13.3666,76.171,
570011,Karnataka,13.3666,76.171,
570013,Karnataka,13.3666,76.171,
570014,Karnataka,13.3666,76.171,
570018,Karnataka,13.3666,76.171,
570019,Karnataka,13.3666,76.171,
570020,Karnataka,13.3666,76.171,
570024,Karnataka,13.3666,76.171,
571110,Karnataka,12.0889,76.7911,
571114,Karnataka,12.0889,76.7911,
571117,Karnataka,12.0889,76.7911,
571119,Karnataka,12.0889,76.7911,4
571120,Karnataka,12.2381,76.7278,
571122,Karnataka,12.2381,76.7278,
571124,Karnataka,12.2381,76.7278,
571125,Karnataka,12.2381,76.7278,
571138,Karnataka,12.2381,76.7278,
571143,Karnataka,12.3872,76.6644,
571147,Karnataka,12.3872,76.6644,
571149,Karnataka,12.3872,76.6644,4
571155,Karnataka,12.2381,76.7278,
571166,Karnataka,12.2381,76.7278,
571167,Karnataka,12.2381,76.7278,
571172,Karnataka,12.2381,76.7278,
571174,Karnataka,12.2381,76.7278,
571178,Karnataka,12.2381,76.7278,
571201,Karnataka,12.9044,76.3917,
571218,Karnataka,12.9044,76.3917,
571220,Karnataka,12.9044,76.3917,
571221,Karnataka,12.9044,76.3917,
571222,Karnataka,12.9044,76.3917,
571247,Karnataka,12.9044,76.3917,
571251,Karnataka,12.9044,76.3917,
571258,Karnataka,12.9044,76.3917,
571266,Karnataka,12.9044,76.3917,
571269,Karnataka,12.9044,76.3917,
571272,Karnataka,12.9044,76.3917,4
571273,Karnataka,12.9044,76.3917,
571311,Karnataka,12.1944,76.6631,4
571313,Karnataka,12.1944,76.6631,
571319,Karnataka,12.1944,76.6631,
571321,Karnataka,12.129,76.7844,
571325,Karnataka,12.129,76.7844,
571326,Karnataka,12.129,76.7844,
